2908.00000,0.03428
2907.00000,0.03375
2906.00000,0.03326
2905.00000,0.03280
2904.00000,0.03237
2903.00000,0.03196
2902.00000,0.03157
2901.00000,0.03120
2900.00000,0.03085
2899.00000,0.03051
2898.00000,0.03019
2897.00000,0.02988
2896.00000,0.02957
2895.00000,0.02927
2894.00000,0.02897
2893.00000,0.02868
2892.00000,0.02840
2891.00000,0.02814
2890.00000,0.02789
2889.00000,0.02767
2888.00000,0.02747
2887.00000,0.02730
2886.00000,0.02716
2885.00000,0.02704
2884.00000,0.02695
2883.00000,0.02689
2882.00000,0.02685
2881.00000,0.02683
2880.00000,0.02685
2879.00000,0.02689
2878.00000,0.02696
2877.00000,0.02706
2876.00000,0.02718
2875.00000,0.02730
2874.00000,0.02743
2873.00000,0.02754
2872.00000,0.02764
2871.00000,0.02773
2870.00000,0.02780
2869.00000,0.02789
2868.00000,0.02800
2867.00000,0.02816
2866.00000,0.02839
2865.00000,0.02871
2864.00000,0.02912
2863.00000,0.02963
2862.00000,0.03023
2861.00000,0.03088
2860.00000,0.03155
2859.00000,0.03220
2858.00000,0.03278
2857.00000,0.03323
2856.00000,0.03350
2855.00000,0.03357
2854.00000,0.03341
2853.00000,0.03303
2852.00000,0.03245
2851.00000,0.03172
2850.00000,0.03086
2849.00000,0.02995
2848.00000,0.02901
2847.00000,0.02808
2846.00000,0.02721
2845.00000,0.02640
2844.00000,0.02566
2843.00000,0.02499
2842.00000,0.02441
2841.00000,0.02389
2840.00000,0.02345
2839.00000,0.02307
2838.00000,0.02274
2837.00000,0.02246
2836.00000,0.02222
2835.00000,0.02201
2834.00000,0.02184
2833.00000,0.02168
2832.00000,0.02154
2831.00000,0.02140
2830.00000,0.02128
2829.00000,0.02116
2828.00000,0.02105
2827.00000,0.02094
2826.00000,0.02084
2825.00000,0.02075
2824.00000,0.02067
2823.00000,0.02060
2822.00000,0.02054
2821.00000,0.02049
2820.00000,0.02043
2819.00000,0.02038
2818.00000,0.02032
2817.00000,0.02027
2816.00000,0.02021
2815.00000,0.02015
2814.00000,0.02009
2813.00000,0.02003
2812.00000,0.01998
2811.00000,0.01993
2810.00000,0.01990
2809.00000,0.01986
2808.00000,0.01983
2807.00000,0.01979
2806.00000,0.01976
2805.00000,0.01972
2804.00000,0.01968
2803.00000,0.01963
2802.00000,0.01958
2801.00000,0.01954
2800.00000,0.01949
2799.00000,0.01945
2798.00000,0.01942
2797.00000,0.01938
2796.00000,0.01935
2795.00000,0.01931
2794.00000,0.01928
2793.00000,0.01925
2792.00000,0.01922
2791.00000,0.01919
2790.00000,0.01915
2789.00000,0.01912
2788.00000,0.01908
2787.00000,0.01904
2786.00000,0.01899
2785.00000,0.01895
2784.00000,0.01891
2783.00000,0.01888
2782.00000,0.01885
2781.00000,0.01882
2780.00000,0.01879
2779.00000,0.01876
2778.00000,0.01873
2777.00000,0.01870
2776.00000,0.01867
2775.00000,0.01863
2774.00000,0.01859
2773.00000,0.01855
2772.00000,0.01851
2771.00000,0.01848
2770.00000,0.01845
2769.00000,0.01842
2768.00000,0.01840
2767.00000,0.01838
2766.00000,0.01836
2765.00000,0.01834
2764.00000,0.01832
2763.00000,0.01829
2762.00000,0.01826
2761.00000,0.01823
2760.00000,0.01819
2759.00000,0.01816
2758.00000,0.01813
2757.00000,0.01811
2756.00000,0.01809
2755.00000,0.01808
2754.00000,0.01806
2753.00000,0.01804
2752.00000,0.01802
2751.00000,0.01800
2750.00000,0.01797
2749.00000,0.01794
2748.00000,0.01791
2747.00000,0.01788
2746.00000,0.01785
2745.00000,0.01783
2744.00000,0.01782
2743.00000,0.01780
2742.00000,0.01778
2741.00000,0.01776
2740.00000,0.01774
2739.00000,0.01772
2738.00000,0.01770
2737.00000,0.01767
2736.00000,0.01764
2735.00000,0.01762
2734.00000,0.01760
2733.00000,0.01758
2732.00000,0.01756
2731.00000,0.01755
2730.00000,0.01754
2729.00000,0.01752
